GEO_ID,NAME,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Under $25,000","Margin of Error!!Total!!Under $25,000","Estimate!!Total!!Under $25,000!!With health insurance coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With private health insurance","Estimate!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!Under $25,000!!With health insurance coverage!!With public coverage","Estimate!!Total!!Under $25,000!!No health insurance coverage","Margin of Error!!Total!!Under $25,000!!No health insurance coverage","Estimate!!Total!!$25,000 to $49,999","Margin of Error!!Total!!$25,000 to $49,999","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$25,000 to $49,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$25,000 to $49,999!!No health insurance coverage","Margin of Error!!Total!!$25,000 to $49,999!!No health insurance coverage","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$50,000 to $74,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$50,000 to $74,999!!No health insurance coverage","Margin of Error!!Total!!$50,000 to $74,999!!No health insurance coverage","Estimate!!Total!!$75,000 to $99,999","Margin of Error!!Total!!$75,000 to $99,999","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$75,000 to $99,999!!With health insurance coverage!!With public coverage","Estimate!!Total!!$75,000 to $99,999!!No health insurance coverage","Margin of Error!!Total!!$75,000 to $99,999!!No health insurance coverage","Estimate!!Total!!$100,000 or more","Margin of Error!!Total!!$100,000 or more","Estimate!!Total!!$100,000 or more!!With health insurance coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With private health insurance","Estimate!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Margin of Error!!Total!!$100,000 or more!!With health insurance coverage!!With public coverage","Estimate!!Total!!$100,000 or more!!No health insurance coverage","Margin of Error!!Total!!$100,000 or more!!No health insurance coverage"
0500000US29021,"Buchanan County, Missouri",84621,1148,16907,2409,15387,2376,4419,1270,12854,2337,1520,702,17555,3058,15167,2539,10087,1762,8448,1937,2388,1180,21375,3074,19439,2842,17432,2670,4667,1296,1936,1006,10896,2696,10584,2651,9914,2591,1786,764,312,316,17888,2961,17557,2977,16836,2873,1931,636,331,321
0500000US29031,"Cape Girardeau County, Missouri",75168,1063,12114,2250,10383,1991,7291,1761,4714,1202,1731,817,18944,3187,15863,2675,10953,2378,7183,1753,3081,1135,17041,3640,15128,3368,12713,3104,4434,1700,1913,1097,10437,2432,10361,2410,9709,2245,1553,857,76,90,16632,3493,15600,3348,14334,3300,2958,1099,1032,814
0500000US29037,"Cass County, Missouri",101778,363,12075,3174,10723,2890,5537,1572,7286,2011,1352,1032,17127,3427,15295,3079,10726,2124,8666,2340,1832,791,20829,3300,19126,3059,16741,2947,6277,1346,1703,759,19837,3696,19307,3580,17258,3394,3471,1000,530,344,31910,3986,31245,3888,29646,3641,4260,1153,665,423
0500000US29043,"Christian County, Missouri",83755,360,9242,2207,8060,2019,3711,1066,5914,1747,1182,547,23435,3554,21611,3385,13683,2783,10590,2108,1824,785,17039,3080,16171,2975,13699,2658,5122,1341,868,513,13222,2844,11975,2598,10721,2381,2175,731,1247,809,20817,3438,19623,3330,17889,3428,3317,995,1194,840
0500000US29047,"Clay County, Missouri",236333,916,26723,3767,22676,3363,12002,2174,14870,2680,4047,1661,38148,5559,33901,4755,26700,3762,15266,2879,4247,1703,51826,6754,47629,6219,39465,5630,14719,2898,4197,1516,36907,4966,35398,4896,33966,4777,5809,1326,1509,743,82729,6139,81329,5931,77588,5635,9360,1775,1400,768
0500000US29051,"Cole County, Missouri",71952,909,9947,2288,8124,2057,2578,1058,6840,2131,1823,734,16269,2745,14977,2596,12708,2296,4734,1191,1292,567,15179,2533,13867,2285,12054,2133,4051,923,1312,915,11565,2389,11207,2313,10944,2267,1976,813,358,367,18992,3114,18912,3112,18160,2950,2768,1023,80,128
0500000US29071,"Franklin County, Missouri",101950,329,14071,3433,11701,3034,4908,1453,8570,2464,2370,1185,21157,3307,19040,3097,13547,2886,8727,1536,2117,829,19823,3514,18607,3359,15452,3121,5373,1249,1216,585,18154,3573,17560,3378,15813,3044,3132,1417,594,495,28745,4286,28053,4231,26177,4054,2975,941,692,605
0500000US29077,"Greene County, Missouri",276869,1946,56668,5124,45870,4454,23427,3211,28767,2984,10798,1775,75403,7155,66966,6664,49457,5429,27580,3417,8437,1856,60635,6403,55382,6135,47283,5372,15582,2459,5253,1562,30961,4539,29633,4396,25743,3942,7400,1886,1328,814,53202,5866,50809,5439,47380,5532,8223,1768,2393,1260
0500000US29095,"Jackson County, Missouri",680074,1451,120126,8502,98174,7188,37252,3745,73042,6160,21952,3218,158903,9010,137784,8520,100043,6901,59141,5667,21119,2436,126535,8773,113921,7483,97630,6891,30463,3425,12614,3093,99704,8092,92213,7920,85272,7470,18359,2730,7491,2313,174806,8592,167245,8331,158209,8074,20670,2904,7561,2779
0500000US29097,"Jasper County, Missouri",116848,508,22097,4365,18071,3441,7555,1886,12898,2905,4026,1583,30688,4523,25791,4131,18353,3461,11166,2269,4897,1339,25936,4275,24292,4082,19918,3332,7414,1823,1644,927,21544,4095,19713,4005,17850,3990,3482,1207,1831,976,16583,3525,16051,3448,13568,3179,3609,1404,532,432
0500000US29099,"Jefferson County, Missouri",222011,745,26113,4533,21334,3412,7692,1605,16183,2995,4779,1948,42997,5623,38635,5133,23051,3636,20961,3617,4362,1502,52608,5903,50154,5748,43155,5562,11862,2078,2454,990,37705,5613,35201,5420,31771,5027,5683,1786,2504,1071,62588,6491,61310,6465,57822,6141,8287,2609,1278,594
0500000US29165,"Platte County, Missouri",97198,509,6358,1609,5254,1487,3577,1404,3504,1044,1104,778,14526,2707,13364,2515,10470,2032,5410,1682,1162,754,13988,3332,13097,3125,11330,2871,3415,1148,891,646,19290,3854,18602,3802,16926,3542,4101,1288,688,587,43036,4562,42333,4494,40995,4527,4751,1170,703,498
0500000US29183,"St. Charles County, Missouri",382619,3107,23437,3659,20178,3318,12672,2681,12008,2189,3259,1279,49915,4550,46669,4481,35030,4410,23553,3054,3246,1307,64146,6564,61862,6546,56305,6285,14615,2066,2284,1144,70005,7426,67980,7194,63476,7076,11383,2160,2025,831,175116,8665,171543,8364,165919,8282,14109,1834,3573,1514
0500000US29187,"St. Francois County, Missouri",59655,832,11204,2108,9645,1833,3511,1100,8235,1715,1559,758,12377,2556,11861,2458,8802,2043,5677,1367,516,366,15745,3392,14368,3273,11582,2903,5410,1699,1377,934,10356,3572,10006,3494,8871,3154,2114,1137,350,301,9973,2801,9876,2801,9262,2754,2069,1067,97,159
0500000US29189,"St. Louis County, Missouri",979771,1636,111159,8818,94434,7748,49604,4759,62067,5584,16725,2749,185057,8941,165125,8276,118042,7540,74443,5155,19932,3183,172029,11635,155817,10165,129779,8606,50314,4628,16212,3542,138408,10017,132263,9487,119866,9188,27644,3346,6145,1929,373118,12182,366400,12333,346707,11594,46967,3521,6718,1936
0500000US29510,"St. Louis city, Missouri",300472,2030,79156,5278,67001,4966,20459,2278,51880,4305,12155,2479,81600,6932,71225,6720,46325,5238,32806,4532,10375,2094,45943,4998,42927,4568,34166,3517,12759,2667,3016,1016,31790,4230,28703,3996,25076,3615,5578,1436,3087,1160,61983,5077,59218,4858,55179,4588,8389,1995,2765,1285
0500000US30013,"Cascade County, Montana",77187,869,15101,2402,13400,2201,5408,1450,11161,1869,1701,600,19021,2602,16659,2335,10593,1845,9233,1576,2362,821,16127,2671,14828,2488,12842,2201,5976,1218,1299,898,11705,2851,11340,2728,10626,2589,2289,944,365,407,15233,2428,14600,2373,13326,2175,2943,820,633,407
0500000US30029,"Flathead County, Montana",96870,549,13989,2585,11435,2461,3853,1037,9370,2131,2554,1169,25034,4316,21735,4012,12359,2297,13810,3594,3299,1156,19815,2621,18526,2379,15521,2295,6327,1466,1289,1200,16405,3582,15993,3461,14455,3238,3898,1438,412,450,21627,3873,21168,3812,19526,3552,4014,1230,459,299
0500000US30031,"Gallatin County, Montana",100556,676,11764,2116,10800,2022,6917,1707,5613,1563,964,443,18325,3254,16865,3109,12400,2625,6321,2081,1460,594,19122,3196,17412,3042,14874,2682,4808,1431,1710,1079,14730,3079,14186,2979,13008,2793,2261,875,544,373,36615,3575,35227,3602,33394,3525,4710,1116,1388,710
0500000US30049,"Lewis and Clark County, Montana",65322,828,8281,2159,7643,2037,3014,1130,5771,1564,638,402,13142,2755,12289,2543,7819,1563,7654,2063,853,663,10162,2482,9952,2442,7819,2008,4441,1675,210,198,13304,2679,12619,2510,11956,2404,2761,976,685,577,20433,3160,19521,3019,17937,2869,3160,1034,912,625
0500000US30063,"Missoula County, Montana",112500,945,20950,3660,18649,3561,9683,2499,11692,2579,2301,1185,26792,3605,22873,2990,16550,2521,10646,2076,3919,1497,19719,3196,19052,3062,15415,2690,6661,1681,667,393,18029,3432,16229,3275,14025,3122,3985,1403,1800,941,27010,3789,26456,3784,24024,3606,4359,1391,554,483
0500000US30111,"Yellowstone County, Montana",154852,1142,17965,2390,16337,2370,7458,1640,12659,2008,1628,979,32100,4170,29020,3846,19416,2881,15160,2521,3080,1025,35244,4673,32632,4299,26946,3746,9173,2243,2612,1528,22394,3708,21275,3478,19449,3419,4821,1127,1119,656,47149,4198,45079,4132,42861,4015,5974,1421,2070,1103
0500000US31055,"Douglas County, Nebraska",540821,1717,71998,5814,55608,4391,25570,3121,37868,3201,16390,2880,111249,8787,93626,7537,63254,5550,43804,4333,17623,3238,90571,8477,80905,7220,68224,6297,22458,3466,9666,2686,83849,7333,79145,6654,71249,6019,15461,3041,4704,1706,183154,8202,179210,7944,170255,8091,21526,3099,3944,1469
0500000US31109,"Lancaster County, Nebraska",295368,1956,39874,4995,33021,3951,17289,2250,21334,3990,6853,2171,61739,6316,54002,5534,43280,4447,19842,3729,7737,2044,60746,5676,54244,5102,49230,4813,12873,1852,6502,2161,44478,5920,43605,5692,41477,5500,6346,1362,873,588,88531,6824,86564,6626,83351,6518,11356,1476,1967,881
0500000US31153,"Sarpy County, Nebraska",174615,939,11743,2350,10220,2016,5478,1395,7203,1669,1523,838,28003,3410,25450,3280,19185,2983,10570,1866,2553,863,33031,4054,30989,3980,27717,3464,6712,1727,2042,866,28676,3946,25717,3126,23410,3088,4864,1547,2959,1898,73162,4393,71971,4300,67840,4196,9845,1347,1191,575
0500000US32003,"Clark County, Nevada",2127337,2102,308178,13729,251897,12212,90473,6641,190670,10293,56281,6053,505868,18440,420878,16659,247501,11385,224446,14342,84990,7473,426123,17848,376747,15458,290306,13762,128928,10194,49376,6001,318963,15987,285857,13581,245057,12155,68736,6149,33106,6176,568205,20466,533608,19571,479151,19027,105016,6993,34597,5269
0500000US32031,"Washoe County, Nevada",447504,1528,55212,5441,47757,5211,21402,3259,32692,3866,7455,1762,100444,8664,84786,7589,50124,5484,48634,5742,15658,3135,88611,8793,81667,8062,64831,6748,27166,4279,6944,2064,65675,7414,60340,6822,52009,6074,15448,2260,5335,2153,137562,9293,132553,8696,122861,8374,26091,3488,5009,2153
0500000US33005,"Cheshire County, New Hampshire",71347,847,7614,1556,7117,1546,4161,1235,4954,1150,497,277,16560,2998,13988,2794,8091,1674,9976,2372,2572,1132,15602,2942,13988,2507,10909,1961,5090,1525,1614,936,10972,2214,9751,2055,8731,1854,2337,767,1221,814,20599,3133,20214,3116,18911,2983,3353,954,385,310
0500000US33009,"Grafton County, New Hampshire",82012,958,9850,2182,8923,1961,3302,1142,6763,1638,927,602,15664,2180,14159,1888,8707,1588,8447,1534,1505,771,11511,1960,10417,1701,7278,1523,4860,1120,1094,664,11939,2699,11382,2630,8959,2128,4187,1640,557,304,33048,3368,31568,3276,28329,3092,7515,1812,1480,616
0500000US33011,"Hillsborough County, New Hampshire",398715,1537,36096,4840,33621,4495,10684,1799,28353,4088,2475,1004,57283,5611,49464,5208,33064,4162,28288,3571,7819,1999,60741,6460,57070,6032,45620,5320,20141,2861,3671,1269,63817,6069,59722,5885,51143,5089,15906,2977,4095,1524,180778,7699,175423,7659,166874,7498,22608,2604,5355,1508
0500000US33013,"Merrimack County, New Hampshire",141167,1578,11985,2007,10382,1848,4490,1233,7997,1466,1603,807,21833,2774,20508,2703,12777,1889,12605,2442,1325,544,25286,2975,23455,2679,19029,2339,9114,1827,1831,889,25338,3707,23845,3669,21242,3575,5422,1374,1493,993,56725,3948,55200,3949,52205,3892,9144,1527,1525,751
0500000US33015,"Rockingham County, New Hampshire",300122,818,14570,2061,13904,1975,7793,1472,11096,1683,666,371,36220,4342,32598,3960,23745,3198,19291,2712,3622,1320,50966,5898,47309,5528,39430,4933,17509,2248,3657,1886,41705,5138,39844,4966,36855,4840,8315,1520,1861,819,156661,7210,153809,7136,143861,6856,21680,2708,2852,908
0500000US33017,"Strafford County, New Hampshire",118375,1676,7007,1968,5782,1676,3235,1130,4444,1267,1225,748,19670,4001,18176,3623,13239,2828,8748,2488,1494,883,25638,3800,22840,3482,18444,3006,9234,1872,2798,1435,23986,3963,22594,3659,18979,3268,6599,1731,1392,837,42074,4960,41001,4912,39821,4814,4896,1293,1073,607
0500000US34001,"Atlantic County, New Jersey",264996,953,42341,5191,38297,5076,12718,2533,30996,4654,4044,1379,51595,5720,45358,5173,25729,3680,27094,4301,6237,1634,43011,5689,38884,4897,27359,3728,16828,3260,4127,1544,40024,5946,35457,5380,30390,5094,10086,2275,4567,1793,88025,7398,83761,6873,77414,6419,14862,2153,4264,1608
0500000US34003,"Bergen County, New Jersey",928394,1636,72743,5372,62190,4964,26625,2877,47609,4732,10553,2507,110580,8726,94302,7813,57516,6080,53528,4971,16278,3458,106475,8046,90315,6906,69708,7138,35131,4242,16160,3661,113958,9277,105230,9020,90966,8316,27182,3642,8728,2780,524638,12954,507852,12532,480641,12195,68360,4932,16786,3424
0500000US34005,"Burlington County, New Jersey",433365,2162,31827,3431,29560,3205,14760,2171,22414,2758,2267,826,55471,5684,51501,5150,34284,3857,32333,3731,3970,1757,70704,6178,66528,5990,56508,5438,26633,3520,4176,1259,60366,5254,57576,5358,51741,5060,14649,2281,2790,991,214997,7883,210142,7703,198767,7432,29544,2932,4855,1295
0500000US34007,"Camden County, New Jersey",503084,1280,74049,7526,65297,6855,22814,3744,55374,6160,8752,2244,79993,6645,73304,6463,41351,3973,46603,5273,6689,2064,78455,8010,73753,7894,54992,5578,31547,5694,4702,1330,72070,7886,68709,7478,55554,5746,21370,4141,3361,1549,198517,10023,190551,9401,175430,9055,31304,3726,7966,2788
0500000US34009,"Cape May County, New Jersey",91597,1192,11188,1985,10732,1773,4967,1041,8956,1690,456,423,17028,3257,15914,3133,8946,2161,11300,2909,1114,786,16684,3154,15649,2927,12448,2404,6254,1501,1035,593,11684,2941,11378,2886,10206,2856,3132,706,306,232,35013,3698,33536,3518,31629,3186,7644,1513,1477,962
0500000US34011,"Cumberland County, New Jersey",140133,2107,29196,5017,25448,4226,7677,2246,21384,3864,3748,1466,29550,5731,24619,4735,11763,2654,17606,3864,4931,2821,26984,4879,23270,4533,16965,2878,11263,3423,3714,2205,26297,5376,24809,4890,19875,3768,7805,2211,1488,1097,28106,4760,26210,4369,23749,3922,5154,1552,1896,1398
0500000US34013,"Essex County, New Jersey",775569,2529,145280,10376,123476,9136,30482,3451,103188,8406,21804,3353,137740,10488,111084,8555,61254,5339,63362,6493,26656,5025,119245,12099,104632,10837,72818,8774,41465,6194,14613,2965,84543,9403,71796,8007,57377,6984,22940,4437,12747,3725,288761,9833,273687,9055,249672,8781,44846,4369,15074,3080
0500000US34015,"Gloucester County, New Jersey",287970,790,25679,3670,24691,3551,11745,2042,18840,3267,988,606,37307,4746,34548,4364,22447,2765,21624,3771,2759,1303,39443,4896,37756,4773,28639,3654,15629,3289,1687,836,42369,4662,39827,4217,34567,3983,10867,2119,2542,1417,143172,6182,139526,6025,131447,5876,20070,2515,3646,1605
0500000US34017,"Hudson County, New Jersey",669236,3550,107470,7301,90803,6464,30013,3753,68963,5367,16667,3291,127471,10027,102901,8747,52562,6523,61072,6643,24570,3473,110168,8698,89681,7140,60216,5713,37402,4718,20487,4125,77335,8815,66802,7206,53874,6361,17291,3512,10533,3265,246792,10335,227677,9746,209950,8670,29635,4026,19115,4329
0500000US34019,"Hunterdon County, New Jersey",120431,734,5944,1636,5315,1425,2727,982,4110,1284,629,416,10541,1795,9621,1647,6019,1391,6646,1419,920,817,12234,2065,11386,1959,9496,1732,4557,1208,848,519,11487,2604,11177,2567,9971,2384,3408,1105,310,233,80225,3387,79505,3400,76730,3292,8944,1508,720,533
0500000US34021,"Mercer County, New Jersey",354147,1717,41750,4874,35342,4270,11394,2431,27962,3598,6408,2056,47118,7125,40678,6287,23838,3934,22634,4194,6440,2244,53285,7420,47362,7588,34647,5082,21801,4400,5923,2539,45710,6576,42531,6104,35766,5381,11370,2598,3179,1866,166284,8746,162856,9068,154681,8778,24486,3018,3428,1911
0500000US34023,"Middlesex County, New Jersey",806485,2863,72844,6642,63626,5903,27930,3338,47723,4861,9218,2268,107319,8863,93459,7612,60558,5975,50629,5581,13860,2638,111303,9995,100693,9051,81281,7839,35464,4876,10610,3056,115849,9723,105691,9044,91200,8162,26405,3471,10158,2751,399170,14377,383745,13910,362290,12980,49542,4711,15425,3784
0500000US34025,"Monmouth County, New Jersey",619428,1056,49037,5423,42115,4127,18677,2332,33486,3944,6922,3173,78067,6725,69449,6097,43939,4225,42504,4936,8618,2017,76963,6106,70354,5148,54705,4215,28498,3306,6609,2485,70101,7002,63790,6264,53098,5251,22225,3261,6311,2254,345260,11159,334822,10279,319097,9741,43118,3498,10438,3255
0500000US34027,"Morris County, New Jersey",489413,1937,26048,4172,24259,3939,13319,2616,17022,2916,1789,779,47072,6113,42224,5161,28952,3603,22742,3760,4848,1795,58694,7224,53835,6341,42254,5457,20075,3101,4859,2169,53626,5829,50649,5756,46046,5443,12642,2239,2977,1559,303973,10450,295974,10068,280578,9539,41330,3237,7999,2263
0500000US34029,"Ocean County, New Jersey",585182,1335,70894,7531,66284,7536,29983,4948,54726,6721,4610,1706,116378,9896,107839,9129,57000,5467,77195,7904,8539,2382,97431,8992,89804,8287,67590,6104,43564,5075,7627,2212,81104,8832,77694,8706,65005,7732,28111,4233,3410,1465,219375,11581,211174,10727,189484,9483,48145,4744,8201,2861
0500000US34031,"Passaic County, New Jersey",498184,1588,86416,8061,73038,6705,14725,2408,64182,6209,13378,2819,91058,9199,73663,7415,32438,4348,48324,6090,17395,3783,76128,7673,65554,6465,41721,5602,30685,3977,10574,2834,57420,7680,51215,6745,40396,5911,14806,2979,6205,1842,187162,10870,170451,9739,152409,8523,34048,4795,16711,4354
0500000US34033,"Salem County, New Jersey",61852,842,9394,1897,8639,1907,3760,1112,7466,1746,755,553,11881,2786,10473,2341,6911,1757,6388,1649,1408,767,12169,2653,11003,2266,7955,1830,5079,1570,1166,740,7966,2241,7748,2227,7336,2184,1463,523,218,216,20442,3188,20084,3052,19312,2993,2829,1163,358,289
0500000US34035,"Somerset County, New Jersey",329334,1131,19231,3491,16125,3221,9169,2532,9737,2227,3106,1667,29964,4377,26273,4290,17738,3291,15069,3059,3691,2265,37824,5277,33885,5102,27442,4625,11137,2325,3939,2478,34722,4627,32795,4571,30837,4521,5241,1192,1927,866,207593,6281,203239,6205,196499,6366,25779,2300,4354,1251
0500000US34037,"Sussex County, New Jersey",140508,1303,9107,2458,8300,2068,3116,895,6694,1924,807,712,15557,2565,13791,2496,8799,2059,7235,1861,1766,858,19811,2835,18573,2718,14797,2598,8036,1733,1238,539,25086,4266,24349,4268,21084,3898,7058,1950,737,421,70947,4113,69372,4048,65301,3841,9908,1710,1575,668
0500000US34039,"Union County, New Jersey",547387,2055,59625,6275,48998,5150,14296,2208,41725,4465,10627,2920,88862,7206,71474,6160,37662,3270,45069,4755,17388,2889,92438,9721,79973,8389,59117,7252,29320,4185,12465,3275,66381,7506,60090,6327,50943,6004,16078,2450,6291,2371,240081,10211,222607,8741,204626,8207,35009,3462,17474,4626
0500000US34041,"Warren County, New Jersey",104602,786,10536,2067,9448,1900,4812,1355,7147,1684,1088,622,15185,3038,13635,2730,8634,1823,8088,2133,1550,810,17985,3550,15668,3014,12587,2659,6189,1760,2317,1114,11649,2750,9857,2289,9121,2149,2470,805,1792,1825,49247,4070,48423,4039,45349,3825,7664,1521,824,423
0500000US35001,"Bernalillo County, New Mexico",666013,1423,130539,9516,115633,8565,33071,3971,95168,7902,14906,3996,146291,11632,131502,10712,66801,5792,80461,8220,14789,3192,132799,8920,124066,8430,86675,6944,55711,5592,8733,2219,90568,9531,84974,8675,71093,7147,24448,3920,5594,2201,165816,10042,160599,9493,144520,8678,35567,4493,5217,1687
0500000US35005,"Chaves County, New Mexico",63002,1073,16531,3261,14338,2661,1831,669,13380,2588,2193,1327,17034,3487,13970,3146,4946,1673,10320,2523,3064,1659,10765,3218,9099,3017,5939,2248,4184,1820,1666,1025,8168,2726,7421,2498,5815,1928,2602,1278,747,569,10504,2730,10306,2686,8823,2411,2164,1068,198,227
0500000US35013,"Do?a Ana County, New Mexico",208010,1233,58643,7057,50203,6384,12703,2803,42931,5754,8440,2143,59151,7472,49106,6778,18579,3096,35866,6256,10045,2412,34179,5836,30250,5595,22065,4335,15924,4156,3929,2593,22821,4741,21742,4634,17710,4243,7224,2187,1079,872,33216,4980,32234,4829,28456,4621,7891,2269,982,509
0500000US35025,"Lea County, New Mexico",67194,1165,14759,3736,12891,3029,3800,2012,10212,2933,1868,1160,13211,3560,9779,2873,5123,1554,6053,2187,3432,1605,15965,3566,13661,3104,9973,2491,5327,2026,2304,1212,9052,2374,8582,2350,7041,1948,2179,1162,470,397,14207,2504,13700,2354,11922,2219,2653,1123,507,412
0500000US35031,"McKinley County, New Mexico",74260,364,26336,3481,22535,3019,2617,1080,21105,2855,3801,922,17632,3055,14441,2559,4371,1262,11685,2314,3191,845,14211,3229,11634,3012,4870,1631,7626,2402,2577,918,7969,2143,5874,1726,3287,950,3209,1284,2095,812,8112,2582,7055,2464,5531,2275,2501,1372,1057,354
0500000US35035,"Otero County, New Mexico",59691,1708,16220,2924,15487,2801,4680,1254,12616,2553,733,380,15059,3311,12514,3007,8810,2648,5957,1545,2545,1319,12971,3391,11840,3143,6364,1402,7392,2891,1131,641,7417,2139,7292,2121,5949,1774,2440,1336,125,174,8024,1997,7674,1857,7217,1706,2454,977,350,427
0500000US35043,"Sandoval County, New Mexico",140449,995,24372,3813,20344,3325,6580,2096,16354,2964,4028,1234,26058,4543,22029,4283,13013,3230,12710,2427,4029,1688,27187,4532,24260,3912,17270,3319,11489,2545,2927,1221,19956,3765,18926,3697,16506,3393,6028,1572,1030,522,42876,5779,40791,5567,37636,5242,7488,1883,2085,1050
0500000US35045,"San Juan County, New Mexico",113378,1107,19575,2580,16576,2361,4068,1066,15330,2271,2999,982,24784,3585,21296,3438,9380,1879,16111,3011,3488,1084,20071,3303,16823,2952,10460,2292,8757,1855,3248,1550,21249,4270,18872,3849,14240,3141,6657,2121,2377,854,27699,3292,25772,2963,21787,3012,5733,1904,1927,829
0500000US35049,"Santa Fe County, New Mexico",145591,1317,20732,2997,17904,2491,6449,1273,14467,2441,2828,1436,34597,3650,29305,3366,15277,2077,19321,2879,5292,1658,26625,4084,23912,3522,16820,2623,11614,2419,2713,1558,19626,3239,18856,3206,14771,2417,7569,2615,770,415,44011,4113,41153,3936,36553,3915,12134,1817,2858,1349
0500000US35061,"Valencia County, New Mexico",73918,604,15964,3778,15047,3546,2957,1105,13445,3420,917,508,21883,3920,19903,3722,8820,1861,14503,3481,1980,1371,15527,3474,14640,3339,9706,2572,7363,1917,887,955,10146,2605,9680,2560,6682,2135,4824,1648,466,464,10398,3430,10077,3199,8347,2601,2742,1224,321,413
0500000US36001,"Albany County, New York",291325,1728,39902,4344,38667,4249,19212,3027,28133,3647,1235,733,50210,5342,46322,4566,31754,3371,24493,3338,3888,1572,51784,5453,50065,5282,39465,4069,20215,3005,1719,757,34671,4629,33909,4532,30590,3860,10318,2454,762,442,114758,7541,113082,7630,108801,7289,18323,2380,1676,821
0500000US36005,"Bronx County, New York",1413742,3379,412669,14472,380819,13712,79927,7499,346966,13924,31850,3946,345924,16072,310117,14846,130089,9425,215593,12486,35807,4526,242588,13875,219336,12301,136531,9429,105823,9857,23252,4360,143563,12291,132995,11561,98872,8634,48491,7089,10568,3116,268998,19040,249921,17807,194171,13809,77840,9859,19077,3848
0500000US36007,"Broome County, New York",184892,2085,36270,4599,34456,4659,12007,1994,27189,4542,1814,689,40154,4218,38308,4084,20970,3183,25737,3178,1846,928,36320,4075,34784,3748,28188,3215,13188,2284,1536,838,27397,4345,26835,4214,23681,3730,7244,2058,562,421,44751,4616,43927,4592,40689,4470,8157,1796,824,479
0500000US36009,"Cattaraugus County, New York",74964,714,13185,1563,11660,1517,3957,721,10276,1442,1525,532,18931,2352,17277,2155,10391,1481,11725,1696,1654,712,17445,2392,15956,2002,13972,1837,4179,799,1489,942,9230,1382,8925,1317,8230,1257,2238,723,305,196,16173,3486,15996,3485,15324,3445,2328,695,177,114
0500000US36011,"Cayuga County, New York",73475,1140,9639,1827,9030,1658,4363,1070,8041,1608,609,459,18275,2378,17009,2211,10939,1765,10775,1829,1266,537,15032,2112,14386,1936,12385,1823,5072,975,646,396,11462,1934,11300,1936,9925,1740,2845,810,162,216,19067,2162,18162,2079,17164,1972,2904,688,905,484
0500000US36013,"Chautauqua County, New York",123643,953,27675,4455,25591,4243,8806,2098,22941,4134,2084,1270,32627,3656,30411,3405,19661,2703,17462,2254,2216,963,23829,3215,22529,3249,19301,3034,6444,1228,1300,797,17958,2854,17524,2751,15069,2469,4517,1205,434,356,21554,2765,21140,2707,18773,2273,5267,1349,414,343
